timestamp_utc,open,high,low,close,tick_volume,spread,real_volume
2026-09-08T10:40:00Z,4393.65,4396.5,4393.64,4395.88,319,18,0
2026-09-08T10:41:00Z,4395.9,4397.32,4394.34,4394.42,333,18,0
2026-09-08T10:42:00Z,4394.57,4394.69,4391.16,4392.29,415,18,0
2026-09-08T10:43:00Z,4392.27,4395.17,4392.13,4394.81,295,18,0
2026-09-08T10:44:00Z,4394.79,4396.06,4394.32,4395.54,264,18,0
2026-09-08T10:45:00Z,4395.52,4396.79,4394.59,4396.66,292,18,0
2026-09-08T10:46:00Z,4396.67,4397.26,4395.62,4395.93,224,18,0
2026-09-08T10:47:00Z,4396.15,4396.71,4395.09,4395.81,319,18,0
2026-09-08T10:48:00Z,4395.8,4396.19,4394.79,4395.89,295,18,0
2026-09-08T10:49:00Z,4395.85,4396.11,4393.34,4393.44,297,18,0
2026-09-08T10:50:00Z,4393.48,4393.55,4391.62,4392.27,252,18,0
2026-09-08T10:51:00Z,4392.25,4392.61,4390.85,4391.34,224,18,0
2026-09-08T10:52:00Z,4391.36,4392.58,4391.09,4392.49,351,18,0
2026-09-08T10:53:00Z,4392.46,4392.98,4391.83,4392.46,287,18,0
2026-09-08T10:54:00Z,4392.47,4392.94,4390.38,4391.41,313,18,0
2026-09-08T10:55:00Z,4391.56,4394.06,4391.28,4393.96,308,18,0
2026-09-08T10:56:00Z,4393.94,4393.98,4392.62,4392.85,245,18,0
2026-09-08T10:57:00Z,4392.88,4393.38,4390.1,4390.99,325,18,0
2026-09-08T10:58:00Z,4390.97,4392.12,4390.7,4392.12,217,18,0
2026-09-08T10:59:00Z,4392.35,4392.66,4391.71,4392.41,249,18,0
2026-09-08T11:00:00Z,4392.38,4392.81,4390.46,4391.58,382,18,0
2026-09-08T11:01:00Z,4391.56,4391.56,4389.54,4390.34,390,18,0
2026-09-08T11:02:00Z,4390.28,4390.61,4388.79,4389.58,391,18,0
2026-09-08T11:03:00Z,4389.58,4391.63,4389.3,4390.39,422,18,0
2026-09-08T11:04:00Z,4390.39,4391.89,4388.91,4391.42,445,18,0
2026-09-08T11:05:00Z,4391.4,4392.99,4390.25,4392.86,373,18,0
2026-09-08T11:06:00Z,4392.84,4395.08,4392.34,4395.08,379,18,0
2026-09-08T11:07:00Z,4395.05,4395.85,4393.06,4393.8,295,18,0
2026-09-08T11:08:00Z,4393.81,4394.51,4389.9,4390.75,469,18,0
2026-09-08T11:09:00Z,4390.57,4391.09,4387.86,4388.08,344,18,0
2026-09-08T11:10:00Z,4388.16,4389.76,4387.83,4389.26,296,18,0
2026-09-08T11:11:00Z,4388.99,4390.49,4388.76,4389.7,238,18,0
2026-09-08T11:12:00Z,4389.69,4392.76,4389.57,4392.1,333,18,0
2026-09-08T11:13:00Z,4392.08,4392.69,4390.09,4390.09,281,18,0
2026-09-08T11:14:00Z,4390.13,4390.87,4389.61,4390.43,253,18,0
2026-09-08T11:15:00Z,4390.5,4391.77,4390.24,4391.39,236,18,0
2026-09-08T11:16:00Z,4391.38,4392.28,4390.35,4390.35,285,18,0
2026-09-08T11:17:00Z,4390.33,4392.37,4390.12,4392.37,237,18,0
2026-09-08T11:18:00Z,4392.34,4392.51,4390.76,4391.0,247,18,0
2026-09-08T11:19:00Z,4390.95,4393.97,4390.88,4393.56,245,18,0
2026-09-08T11:20:00Z,4393.58,4393.6,4391.57,4391.62,240,18,0
2026-09-08T11:21:00Z,4391.61,4391.88,4389.6,4390.46,272,18,0
2026-09-08T11:22:00Z,4390.41,4391.59,4390.22,4391.39,259,18,0
2026-09-08T11:23:00Z,4391.4,4392.02,4390.97,4391.9,272,18,0
2026-09-08T11:24:00Z,4391.88,4394.49,4391.81,4394.32,269,18,0
2026-09-08T11:25:00Z,4394.3,4396.39,4394.29,4396.24,273,18,0
2026-09-08T11:26:00Z,4396.14,4396.33,4394.91,4395.59,321,18,0
2026-09-08T11:27:00Z,4395.54,4396.21,4395.09,4395.12,331,18,0
2026-09-08T11:28:00Z,4395.12,4395.76,4394.58,4395.54,337,18,0
2026-09-08T11:29:00Z,4395.56,4395.66,4394.35,4394.65,402,18,0
2026-09-08T11:30:00Z,4394.69,4394.98,4393.27,4394.58,416,18,0
2026-09-08T11:31:00Z,4394.59,4396.1,4393.3,4395.79,461,18,0
2026-09-08T11:32:00Z,4395.8,4396.49,4394.75,4396.32,327,18,0
2026-09-08T11:33:00Z,4396.27,4397.69,4395.46,4396.76,304,18,0
2026-09-08T11:34:00Z,4396.76,4398.35,4396.12,4398.32,319,18,0
2026-09-08T11:35:00Z,4398.31,4398.61,4395.91,4396.08,263,18,0
2026-09-08T11:36:00Z,4396.11,4396.36,4394.67,4395.95,276,18,0
2026-09-08T11:37:00Z,4396.05,4396.24,4393.91,4395.01,297,18,0
2026-09-08T11:38:00Z,4395.06,4396.31,4394.92,4395.87,153,18,0
2026-09-08T11:39:00Z,4395.86,4396.01,4395.56,4395.96,187,18,0
2026-09-08T11:40:00Z,4395.93,4396.0,4394.44,4395.11,261,18,0
2026-09-08T11:41:00Z,4395.11,4395.14,4393.87,4394.26,307,18,0
2026-09-08T11:42:00Z,4394.26,4395.04,4393.7,4393.88,361,18,0
2026-09-08T11:43:00Z,4393.85,4394.7,4392.43,4392.46,345,18,0
2026-09-08T11:44:00Z,4392.45,4393.29,4391.91,4392.78,219,18,0
2026-09-08T11:45:00Z,4392.75,4398.06,4390.99,4396.3,553,18,0
2026-09-08T11:46:00Z,4396.39,4398.31,4395.83,4396.19,547,18,0
2026-09-08T11:47:00Z,4396.14,4396.26,4393.35,4394.37,336,18,0
2026-09-08T11:48:00Z,4394.39,4394.59,4391.86,4391.93,284,18,0
2026-09-08T11:49:00Z,4391.93,4393.9,4391.17,4393.79,329,18,0
2026-09-08T11:50:00Z,4393.81,4395.01,4392.49,4392.85,290,18,0
2026-09-08T11:51:00Z,4392.9,4393.27,4392.09,4392.75,256,18,0
2026-09-08T11:52:00Z,4392.72,4392.93,4391.65,4392.65,206,18,0
2026-09-08T11:53:00Z,4392.61,4392.75,4391.98,4392.71,216,18,0
2026-09-08T11:54:00Z,4392.48,4393.42,4391.89,4392.89,257,18,0
2026-09-08T11:55:00Z,4392.96,4393.12,4391.7,4391.81,211,18,0
2026-09-08T11:56:00Z,4391.81,4393.86,4391.71,4393.73,268,18,0
2026-09-08T11:57:00Z,4394.01,4394.48,4392.94,4394.03,301,18,0
2026-09-08T11:58:00Z,4393.89,4394.35,4393.4,4393.62,271,18,0
2026-09-08T11:59:00Z,4393.56,4394.28,4393.04,4394.13,205,18,0
2026-09-08T12:00:00Z,4394.13,4394.16,4391.28,4392.85,336,18,0
2026-09-08T12:01:00Z,4392.86,4394.05,4392.67,4393.66,275,18,0
2026-09-08T12:02:00Z,4393.69,4394.58,4392.64,4394.58,258,18,0
2026-09-08T12:03:00Z,4394.47,4395.27,4393.25,4395.19,263,18,0
2026-09-08T12:04:00Z,4394.98,4395.97,4394.66,4395.9,171,18,0
2026-09-08T12:05:00Z,4395.8,4396.98,4395.6,4396.98,222,18,0
2026-09-08T12:06:00Z,4396.98,4398.07,4396.32,4396.39,302,18,0
2026-09-08T12:07:00Z,4396.4,4396.41,4394.71,4396.2,263,18,0
2026-09-08T12:08:00Z,4396.2,4396.37,4394.96,4395.27,204,18,0
2026-09-08T12:09:00Z,4395.31,4395.72,4394.78,4395.21,175,18,0
2026-09-08T12:10:00Z,4395.22,4396.39,4395.14,4396.2,214,18,0
2026-09-08T12:11:00Z,4396.22,4397.08,4396.13,4396.79,201,18,0
2026-09-08T12:12:00Z,4396.77,4397.92,4396.77,4397.73,249,18,0
2026-09-08T12:13:00Z,4397.74,4397.74,4396.1,4396.47,229,18,0
2026-09-08T12:14:00Z,4396.7,4397.62,4396.48,4397.43,182,18,0
2026-09-08T12:15:00Z,4397.44,4397.74,4397.0,4397.57,170,18,0
2026-09-08T12:16:00Z,4397.62,4398.44,4397.27,4398.25,158,18,0
2026-09-08T12:17:00Z,4398.55,4399.37,4398.45,4399.05,246,18,0
2026-09-08T12:18:00Z,4399.07,4399.1,4397.29,4397.51,267,18,0
2026-09-08T12:19:00Z,4397.44,4398.12,4396.79,4396.81,225,18,0
2026-09-08T12:20:00Z,4396.84,4397.09,4396.23,4396.35,248,18,0
2026-09-08T12:21:00Z,4396.32,4396.35,4394.5,4395.83,243,18,0
2026-09-08T12:22:00Z,4395.82,4396.11,4395.4,4395.96,172,18,0
2026-09-08T12:23:00Z,4395.97,4396.09,4393.73,4394.45,200,18,0
2026-09-08T12:24:00Z,4394.36,4395.0,4394.17,4394.75,229,18,0
2026-09-08T12:25:00Z,4394.75,4395.69,4393.96,4395.46,231,18,0
2026-09-08T12:26:00Z,4395.48,4396.46,4393.46,4393.54,222,18,0
2026-09-08T12:27:00Z,4393.53,4394.69,4393.16,4394.45,238,18,0
2026-09-08T12:28:00Z,4394.46,4395.2,4393.84,4394.23,269,18,0
2026-09-08T12:29:00Z,4394.15,4394.29,4392.5,4393.08,329,18,0
